protocol,network,contract_address,contract_name,type,signature
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,decimalFactor()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,decimals()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,easyLaunch()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,getApproved(uint256 )
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"isApprovedForAll(address account, address operator)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"isOwnerOf(address account, uint256 id)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,maxWallet()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,name()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,owner()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,renounceOwnership()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"safeBatchTransferFrom(address from, address to, uint256[] ids, uint256[] amounts, bytes data)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"safeTransferFrom(address from, address to, uint256 id, uint256 amount, bytes data)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"setApprovalForAll(address operator, bool approved)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,setDataURI(string _dataURI)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,setMaxWallet(uint256 percent)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,setTokenURI(string _tokenURI)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,setURI(string newuri)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"setWhitelist(address target, bool state)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,supportsInterface(bytes4 interfaceId)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,symbol()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,toggleDelay()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,tokenURI(uint256 id)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,tokensOfOwner(address owner)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"tokensOfOwnerIn(address owner, uint256 start, uint256 stop)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,tokensPerNFT()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,totalSupply()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"transfer(address to, uint256 value)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,transferDelay()
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,"transferFrom(address from, address to, uint256 value)"
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,transferOwnership(address newOwner)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,uri(uint256 id)
Miner ERCX,nan,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,,function,whitelist(address )
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,event,"Approval(address owner, address spender, uint256 value)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,event,"Transfer(address from, address to, uint256 value)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,_balances(address )
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,_totalSupply()
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"allowance(address owner, address spender)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"approve(address spender, uint256 amount)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,balanceOf(address account)
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,decimals()
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"increaseAllowance(address spender, uint256 addedValue)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,name()
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,symbol()
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,totalSupply()
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"transfer(address recipient, uint256 amount)"
S Finance,nan,0x8a6ACA71A218301c7081d4e96D64292D3B275ce0,,function,"transferFrom(address sender, address recipient, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"Approval(address owner, address spender, uint256 value)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"ChangeOaBeneficiary(address newOaBeneficiary, uint256 updated)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"ChangeOaGrantor(address newOaGrantor, uint256 updated)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"Claim(address sender, address claimant, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"EndMiner(address owner, uint256 minerIndex, bool benevolence, uint256 principalPayout, uint256 totalMinerRewards, uint256 rewardsPayout, uint256 penaltyToMiners, tuple miner)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"LemRewardsClaim(address executorRewardAddress, address owner, uint256 minerIndex, uint256 executorReward)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"ShutdownMiner(address minerAddress, uint256 minerIndex, address executorRewardAddress, uint256 executorReward, uint256 performanceRewards, uint256 redistributedPenalties, uint256 toOa, uint256 burnedForever, tuple miner)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,event,"Transfer(address from, address to, uint256 value)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,DOMAIN_SEPARATOR()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,LAUNCH_TIMESTAMP()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,advLockedSupply()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"allowance(address owner, address spender)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"approve(address spender, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,auctionAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,balanceOf(address account)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,basicLockedSupply()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"burn(address owner, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,calendarAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"canClaim(address destination, uint256 amount, bytes32[] merkleProof)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,changeOaBeneficiary(address _oaBeneficiary)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,changeOaGrantor(address _newOaGrantor)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"claimGenius(address destination, uint256 amount, bytes32[] merkleProof, bool mintNft)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,claimLostMintBonus()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,claimed(address )
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,decAdvLockedSupply(uint256 _amount)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,decBasicLockedSupply(uint256 _amount)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,decimals()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"endMiner(uint256 minerIndex, bool benevolence, bool mintNft)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,gnftAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,hexodusAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,incAdvLockedSupply(uint256 _amount)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,incBasicLockedSupply(uint256 _amount)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,incOaMintableBalance(uint256 bonusLostForever)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"increaseAllowance(address spender, uint256 addedValue)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,minersAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"mint(address owner, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"mintSummaryReward(address _to, uint256 _amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,name()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,nonces(address owner)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,oaBeneficiary()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,oaGrantor()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,oaMintableBalance()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,penaltyAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"permit(address owner, address spender, uint256 value, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"releaseShares(address owner, uint256 minerId, bool mintNft)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,reserveSupply()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setAuctionContract(address _auction)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setCalendarContract(address _calendar)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setGnftContract(address _gnftAddress)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setHexodusContract(address _hexodus)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setMinersContract(address _minersAddress)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setPenaltyContract(address _pcAddress)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,setStabilityPoolAddress(address _stabilityPool)
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"shutdownMiner(address owner, uint256 minerId, bool mintNft)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,stabilityPoolAddress()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,symbol()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,totalSupply()
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"transfer(address to, uint256 amount)"
Genius,nan,0x444444444444C1a66F394025Ac839A535246FCc8,,function,"transferFrom(address from, address to, uint256 amount)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,event,"Approval(address owner, address spender, uint256 value)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,event,"Transfer(address from, address to, uint256 value)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,DOMAIN_SEPARATOR()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,PERMIT_TYPEHASH()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"_burnFrom(address account_, uint256 amount_)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"allowance(address owner, address spender)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"approve(address spender, uint256 amount)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,automatedMarketMakerPairs(address )
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,balanceOf(address account)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,burn(uint256 amount)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"burnFrom(address account_, uint256 amount_)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,buyTax()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,decimals()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"excludeFromTaxes(address account, bool excluded)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"increaseAllowance(address spender, uint256 addedValue)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"mint(address account_, uint256 amount_)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,name()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,nonces(address owner)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,owner()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"permit(address owner, address spender, uint256 amount, uint256 deadline, uint8 v, bytes32 r, bytes32 s)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,renounceOwnership()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,router()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,sellTax()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"setAutomatedMarketMakerPair(address pair, bool value)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,setTreasury(address _treasury)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,setVault(address vault_)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,symbol()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,totalSupply()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"transfer(address recipient, uint256 amount)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"transferFrom(address sender, address recipient, uint256 amount)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,transferOwnership(address newOwner_)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,uniswapV2Pair()
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,updateBuyTax(uint256 _buyTax)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,updateSellTax(uint256 _sellTax)
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,"updateTaxes(uint256 _buyTax, uint256 _sellTax)"
Syncus,nan,0xa41d2f8Ee4F47D3B860A149765A7dF8c3287b7F0,,function,vault()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,event,"Approval(address owner, address spender, uint256 value)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,event,"DelegateVotesChanged(address delegate, uint256 previousBalance, uint256 newBalance)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,event,"OwnershipTransferred(address previousOwner, address newOwner)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,event,"Transfer(address from, address to, uint256 value)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,DELEGATION_TYPEHASH()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,DOMAIN_TYPEHASH()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,addMinter(address _addMinter)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"allowance(address owner, address spender)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"approve(address spender, uint256 amount)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,balanceOf(address account)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,cap()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"checkpoints(address , uint32 )"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,decimals()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"decreaseAllowance(address spender, uint256 subtractedValue)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,delMinter(address _delMinter)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,delegate(address delegatee)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"delegateBySig(address delegatee, uint256 nonce, uint256 expiry, uint8 v, bytes32 r, bytes32 s)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,delegates(address delegator)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,getCurrentVotes(address account)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,getMinter(uint256 _index)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,getMinterLength()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"getPriorVotes(address account, uint256 blockNumber)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"increaseAllowance(address spender, uint256 addedValue)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,isMinter(address account)
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"mint(address _to, uint256 _amount)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,name()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,nonces(address )
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,numCheckpoints(address )
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,owner()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,renounceOwnership()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,symbol()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,totalSupply()
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"transfer(address recipient, uint256 amount)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,"transferFrom(address sender, address recipient, uint256 amount)"
AstroFi,nan,0x360111d897d32614619F37f151061c8D431a47f9,,function,transferOwnership(address newOwner)
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,"Approval(address owner, address spender, uint256 value)"
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,"DelegateChanged(address delegator, address fromDelegate, address toDelegate)"
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,"DelegateVotesChanged(address delegate, uint256 previousBalance, uint256 newBalance)"
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,MinterAdded(address account)
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,MinterRemoved(address account)
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,event,"Transfer(address from, address to, uint256 value)"
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,function,DECIMALS()
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,function,DELEGATION_TYPEHASH()
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,function,DOMAIN_TYPEHASH()
Onyx V2,nan,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,,function,INITIAL_SUPPLY()
